credit.policy,credit.policy,days.with.cr.line,days.with.cr.line,delinq.2yrs,delinq.2yrs,dti,dti,fico,fico,inq.last.6mths,inq.last.6mths,installment,installment,int.rate,log.annual.inc,log.annual.inc,not.fully.paid,not.fully.paid,pub.rec,pub.rec,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business,revol.bal,revol.bal,revol.util,revol.util
1,1,1950.041667,1950.041667,0,0,12.29,12.29,697,697,1,1,161.44,161.44,0.1287,10.25765937,10.25765937,0,0,0,0,0,1,0,0,0,0,3647,3647,93.5,93.5
1,1,2940.041667,2940.041667,0,0,8.93,8.93,692,692,3,3,273.1,273.1,0.1392,10.49127422,10.49127422,0,0,0,0,0,0,0,0,0,0,13568,13568,75.4,75.4
1,1,2220.041667,2220.041667,0,0,19.32,19.32,707,707,0,0,266.4,266.4,0.1218,10.59663473,10.59663473,0,0,0,0,0,1,0,0,0,0,2707,2707,31.5,31.5
1,1,7140.041667,7140.041667,1,1,18.76,18.76,662,662,0,0,565.27,565.27,0.1635,12.14950229,12.14950229,0,0,0,0,0,1,0,0,0,0,31742,31742,84.4,84.4
1,1,4170.041667,4170.041667,0,0,17.24,17.24,702,702,0,0,866.16,866.16,0.1496,11.51292546,11.51292546,0,0,0,0,0,1,0,0,0,0,30438,30438,79.4,79.4
1,1,7050.041667,7050.041667,0,0,17.22,17.22,722,722,1,1,95.32,95.32,0.0894,12.07254125,12.07254125,0,0,0,0,0,0,0,0,0,0,72814,72814,56.0,56.0
1,1,1800.0,1800.0,4,4,0.0,0.0,662,662,0,0,142.01,142.01,0.167,9.574983486,9.574983486,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
1,1,6570.0,6570.0,0,0,0.17,0.17,777,777,0,0,312.19,312.19,0.0774,11.35040654,11.35040654,0,0,0,0,0,1,0,0,0,0,2994,2994,9.5,9.5
1,1,4740.0,4740.0,0,0,13.9,13.9,727,727,0,0,199.8,199.8,0.1218,10.96819829,10.96819829,0,0,0,0,0,1,0,0,0,0,4563,4563,67.1,67.1
1,1,6198.0,6198.0,0,0,4.48,4.48,757,757,0,0,444.81,444.81,0.0894,11.76107378,11.76107378,0,0,0,0,0,0,0,0,0,0,5615,5615,8.9,8.9
1,1,4860.041667,4860.041667,0,0,0.0,0.0,787,787,3,3,479.52,479.52,0.1218,10.23995979,10.23995979,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
1,1,2280.041667,2280.041667,0,0,13.09,13.09,737,737,1,1,317.72,317.72,0.0894,10.87804719,10.87804719,0,0,0,0,0,0,0,0,1,0,3706,3706,11.2,11.2
1,1,1140.041667,1140.041667,0,0,5.38,5.38,687,687,1,1,259.84,259.84,0.1496,10.13459927,10.13459927,0,0,0,0,0,1,0,0,0,0,5385,5385,58.5,58.5
1,1,9360.0,9360.0,0,0,17.65,17.65,742,742,0,0,807.53,807.53,0.1218,11.57988293,11.57988293,0,0,0,0,0,1,0,0,0,0,81940,81940,35.3,35.3
1,1,16350.0,16350.0,0,0,15.89,15.89,792,792,4,4,678.9,678.9,0.1531,11.40756495,11.40756495,0,0,0,0,0,0,0,0,0,1,34039,34039,1.6,1.6
1,1,3810.041667,3810.041667,0,0,10.8,10.8,732,732,3,3,367.4,367.4,0.1114,10.46310334,10.46310334,1,1,0,0,0,1,0,0,0,0,10631,10631,36.9,36.9
1,1,4953.041667,4953.041667,0,0,20.85,20.85,722,722,0,0,585.67,585.67,0.1253,10.52492389,10.52492389,0,0,0,0,1,0,0,0,0,0,15859,15859,78.6,78.6
1,1,4260.0,4260.0,0,0,9.35,9.35,707,707,1,1,184.49,184.49,0.1947,11.69524702,11.69524702,0,0,0,0,0,0,0,0,0,1,2379,2379,40.3,40.3
1,1,1290.041667,1290.041667,0,0,9.69,9.69,662,662,1,1,803.99,803.99,0.1878,10.55581274,10.55581274,0,0,0,0,0,0,0,0,0,0,12863,12863,37.9,37.9
1,1,9990.041667,9990.041667,0,0,9.66,9.66,792,792,3,3,331.34,331.34,0.1183,10.7623822,10.7623822,0,0,0,0,0,0,0,0,0,0,444,444,0.9,0.9
1,1,9000.0,9000.0,0,0,12.7,12.7,727,727,1,1,811.56,811.56,0.1253,12.32385568,12.32385568,0,0,0,0,0,0,0,1,0,0,121563,121563,26.6,26.6
1,1,5160.0,5160.0,0,0,18.18,18.18,667,667,1,1,913.63,913.63,0.1878,11.46163217,11.46163217,0,0,0,0,0,1,0,0,0,0,15109,15109,77.9,77.9
1,1,3301.0,3301.0,0,0,20.02,20.02,762,762,0,0,77.65,77.65,0.074,10.1266311,10.1266311,0,0,0,0,0,0,0,0,0,0,11873,11873,14.7,14.7
1,1,5520.041667,5520.041667,0,0,23.72,23.72,727,727,1,1,666.0,666.0,0.1218,10.92665765,10.92665765,0,0,0,0,1,0,0,0,0,0,38043,38043,52.6,52.6
1,1,5160.041667,5160.041667,0,0,7.68,7.68,737,737,3,3,317.72,317.72,0.0894,10.90646961,10.90646961,0,0,0,0,1,0,0,0,0,0,6525,6525,7.8,7.8
1,1,1950.041667,1950.041667,0,0,12.65,12.65,742,742,0,0,164.02,164.02,0.1114,11.16336799,11.16336799,0,0,0,0,1,0,0,0,0,0,5238,5238,73.4,73.4
1,1,2370.041667,2370.041667,0,0,12.65,12.65,757,757,1,1,189.67,189.67,0.0859,10.77895629,10.77895629,0,0,0,0,1,0,0,0,0,0,119,119,0.5,0.5
1,1,3000.041667,3000.041667,0,0,11.31,11.31,777,777,0,0,656.07,656.07,0.1114,11.22524339,11.22524339,0,0,0,0,0,0,0,0,0,0,1126,1126,7.9,7.9
1,1,2310.041667,2310.041667,0,0,12.17,12.17,717,717,1,1,336.34,336.34,0.1287,10.46310334,10.46310334,0,0,0,0,0,0,0,1,0,0,5348,5348,76.4,76.4
1,1,2709.041667,2709.041667,0,0,6.61,6.61,667,667,1,1,69.98,69.98,0.1565,11.22524339,11.22524339,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
1,1,1620.041667,1620.041667,0,0,10.85,10.85,682,682,0,0,411.67,411.67,0.1426,10.16585182,10.16585182,0,0,0,0,0,1,0,0,0,0,9106,9106,52.6,52.6
1,1,4778.0,4778.0,1,1,7.01,7.01,727,727,1,1,843.78,843.78,0.16,11.91839057,11.91839057,0,0,0,0,0,0,0,0,0,1,17161,17161,26.0,26.0
1,1,4771.0,4771.0,0,0,15.13,15.13,747,747,0,0,485.27,485.27,0.1253,10.23995979,10.23995979,0,0,0,0,0,1,0,0,0,0,11423,11423,68.4,68.4
1,1,3660.0,3660.0,0,0,20.14,20.14,717,717,0,0,417.49,417.49,0.1183,10.76320793,10.76320793,0,0,0,0,0,1,0,0,0,0,10682,10682,54.7,54.7
1,1,3660.0,3660.0,0,0,20.19,20.19,702,702,0,0,329.12,329.12,0.1136,11.77528973,11.77528973,0,0,0,0,0,1,0,0,0,0,10288,10288,64.3,64.3
1,1,4590.041667,4590.041667,0,0,2.09,2.09,717,717,0,0,397.61,397.61,0.1183,11.48246626,11.48246626,0,0,0,0,0,1,0,0,0,0,5652,5652,22.3,22.3
1,1,4980.041667,4980.041667,0,0,18.6,18.6,667,667,1,1,348.16,348.16,0.1531,10.30895266,10.30895266,0,0,0,0,0,1,0,0,0,0,9092,9092,68.4,68.4
1,1,2670.041667,2670.041667,0,0,5.04,5.04,732,732,0,0,104.98,104.98,0.1114,10.30895266,10.30895266,0,0,0,0,0,1,0,0,0,0,6383,6383,46.6,46.6
1,1,2280.041667,2280.041667,0,0,8.3,8.3,687,687,0,0,338.01,338.01,0.1322,10.49127422,10.49127422,0,0,0,0,0,1,0,0,0,0,8989,8989,36.2,36.2
1,1,5580.041667,5580.041667,0,0,23.93,23.93,712,712,2,2,99.41,99.41,0.1183,10.77895629,10.77895629,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1,1,12990.04167,12990.04167,0,0,15.64,15.64,757,757,0,0,381.26,381.26,0.0894,11.51092346,11.51092346,0,0,0,0,0,1,0,0,0,0,4779,4779,17.1,17.1
1,1,4320.0,4320.0,0,0,10.7,10.7,752,752,0,0,590.47,590.47,0.1114,11.15625052,11.15625052,0,0,0,0,0,1,0,0,0,0,22093,22093,23.7,23.7
1,1,3690.0,3690.0,0,0,15.44,15.44,677,677,0,0,310.28,310.28,0.1461,10.30895266,10.30895266,1,1,0,0,0,0,0,0,1,0,3971,3971,58.4,58.4
1,1,4573.041667,4573.041667,0,0,15.44,15.44,687,687,0,0,311.11,311.11,0.1287,9.998615898,9.998615898,0,0,0,0,0,1,0,0,0,0,4806,4806,27.2,27.2
1,1,3810.041667,3810.041667,0,0,14.97,14.97,662,662,2,2,349.87,349.87,0.1565,10.49127422,10.49127422,0,0,0,0,0,0,0,0,0,0,11147,11147,82.6,82.6
1,1,4410.0,4410.0,0,0,10.96,10.96,682,682,2,2,202.81,202.81,0.1322,11.05725069,11.05725069,0,0,0,0,0,0,0,0,1,0,20531,20531,85.9,85.9
1,1,7027.041667,7027.041667,0,0,11.7,11.7,667,667,3,3,277.16,277.16,0.1496,11.69524702,11.69524702,0,0,0,0,0,1,0,0,0,0,18131,18131,81.1,81.1
1,1,7110.041667,7110.041667,0,0,22.82,22.82,777,777,0,0,93.18,93.18,0.074,10.89673933,10.89673933,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1,1,3876.041667,3876.041667,0,0,17.38,17.38,712,712,1,1,686.06,686.06,0.1253,10.61972606,10.61972606,0,0,0,0,0,1,0,0,0,0,18061,18061,78.2,78.2
1,1,3690.0,3690.0,1,1,16.54,16.54,672,672,1,1,85.35,85.35,0.1392,10.74720759,10.74720759,0,0,0,0,0,1,0,0,0,0,2271,2271,87.3,87.3
1,1,7020.041667,7020.041667,0,0,9.99,9.99,742,742,1,1,832.5,832.5,0.1218,11.36210258,11.36210258,0,0,0,0,0,1,0,0,0,0,22915,22915,24.1,24.1
1,1,3608.0,3608.0,0,0,23.2,23.2,662,662,1,1,103.43,103.43,0.1461,10.71441777,10.71441777,0,0,0,0,0,1,0,0,0,0,1498,1498,62.4,62.4
1,1,2700.041667,2700.041667,0,0,0.67,0.67,777,777,4,4,331.34,331.34,0.1183,10.20359214,10.20359214,0,0,0,0,0,0,0,1,0,0,86,86,6.6,6.6
1,1,4800.041667,4800.041667,2,2,2.5,2.5,697,697,2,2,184.49,184.49,0.1947,10.3185148,10.3185148,1,1,0,0,0,0,0,0,0,1,2077,2077,64.9,64.9
1,1,6990.041667,6990.041667,0,0,21.04,21.04,687,687,2,2,692.9,692.9,0.1496,11.69903982,11.69903982,0,0,0,0,0,1,0,0,0,0,93597,93597,89.1,89.1
1,1,4650.0,4650.0,0,0,10.48,10.48,732,732,1,1,171.57,171.57,0.0894,11.22524339,11.22524339,0,0,0,0,0,1,0,0,0,0,45340,45340,61.5,61.5
1,1,3870.041667,3870.041667,0,0,15.1,15.1,762,762,3,3,381.26,381.26,0.0894,11.1933448,11.1933448,0,0,0,0,0,0,0,1,0,0,7937,7937,19.2,19.2
1,1,6570.0,6570.0,0,0,16.44,16.44,737,737,2,2,646.12,646.12,0.1183,11.14041146,11.14041146,0,0,0,0,1,0,0,0,0,0,27414,27414,62.4,62.4
1,1,5040.0,5040.0,0,0,6.44,6.44,677,677,1,1,51.72,51.72,0.1461,10.30895266,10.30895266,0,0,0,0,0,0,0,0,0,0,5464,5464,86.7,86.7
1,1,5130.0,5130.0,0,0,19.12,19.12,712,712,0,0,329.69,329.69,0.1148,10.95080655,10.95080655,0,0,1,1,0,1,0,0,0,0,7352,7352,51.1,51.1
1,1,6420.041667,6420.041667,0,0,18.91,18.91,667,667,0,0,527.36,527.36,0.16,11.51292546,11.51292546,0,0,0,0,0,1,0,0,0,0,30523,30523,66.2,66.2
1,1,1830.0,1830.0,0,0,12.29,12.29,727,727,2,2,158.86,158.86,0.0894,9.705036614,9.705036614,0,0,0,0,0,1,0,0,0,0,7901,7901,44.4,44.4
1,1,1440.0,1440.0,0,0,6.38,6.38,772,772,0,0,166.5,166.5,0.1218,10.7538359,10.7538359,0,0,0,0,0,1,0,0,0,0,233,233,6.7,6.7
1,1,4050.0,4050.0,0,0,24.49,24.49,722,722,0,0,296.72,296.72,0.1148,10.4341158,10.4341158,0,0,0,0,0,1,0,0,0,0,8016,8016,49.8,49.8
1,1,3210.0,3210.0,0,0,21.52,21.52,702,702,1,1,496.95,496.95,0.074,11.1844214,11.1844214,0,0,0,0,0,0,0,0,0,0,18813,18813,53.9,53.9
1,1,11702.0,11702.0,0,0,0.7,0.7,812,812,0,0,795.22,795.22,0.1183,11.91839057,11.91839057,0,0,0,0,0,0,0,0,0,0,346,346,0.7,0.7
1,1,8910.041667,8910.041667,0,0,16.43,16.43,777,777,1,1,155.3,155.3,0.074,10.858999,10.858999,0,0,0,0,0,0,0,0,0,0,89277,89277,11.6,11.6
1,1,5223.041667,5223.041667,1,1,0.2,0.2,707,707,0,0,831.48,831.48,0.1496,11.98292909,11.98292909,0,0,0,0,0,0,0,0,0,0,255,255,0.8,0.8
1,1,5190.041667,5190.041667,0,0,0.85,0.85,712,712,0,0,231.75,231.75,0.0705,10.77895629,10.77895629,0,0,1,1,0,0,0,0,0,0,797,797,31.9,31.9
1,1,3480.041667,3480.041667,0,0,8.16,8.16,697,697,2,2,682.08,682.08,0.1385,11.15625052,11.15625052,0,0,0,0,0,1,0,0,0,0,3153,3153,28.9,28.9
1,1,4478.041667,4478.041667,0,0,12.42,12.42,767,767,1,1,285.95,285.95,0.0894,10.59663473,10.59663473,0,0,0,0,0,0,0,0,0,0,739,739,2.1,2.1
1,1,4771.0,4771.0,0,0,16.21,16.21,722,722,0,0,328.04,328.04,0.1114,10.95080655,10.95080655,0,0,0,0,0,1,0,0,0,0,29682,29682,28.4,28.4
1,1,3816.041667,3816.041667,0,0,24.2,24.2,757,757,1,1,712.38,712.38,0.1183,11.8493977,11.8493977,0,0,0,0,0,1,0,0,0,0,298,298,1.0,1.0
1,1,11706.0,11706.0,0,0,13.42,13.42,812,812,0,0,811.79,811.79,0.1183,11.91839057,11.91839057,0,0,0,0,0,0,0,0,0,0,346,346,0.7,0.7
1,1,7983.0,7983.0,0,0,6.94,6.94,737,737,0,0,494.4,494.4,0.0705,12.20607265,12.20607265,0,0,0,0,0,0,0,0,0,0,64266,64266,60.8,60.8
1,1,4140.041667,4140.041667,0,0,0.96,0.96,772,772,1,1,31.06,31.06,0.074,11.58058411,11.58058411,0,0,0,0,0,0,0,1,0,0,4938,4938,1.9,1.9
1,1,2820.041667,2820.041667,0,0,16.35,16.35,667,667,0,0,304.88,304.88,0.1496,10.75244803,10.75244803,0,0,0,0,0,1,0,0,0,0,14099,14099,77.5,77.5
1,1,4561.041667,4561.041667,0,0,9.96,9.96,687,687,1,1,550.81,550.81,0.1913,11.73606902,11.73606902,0,0,0,0,0,0,0,0,0,1,12730,12730,95.0,95.0
1,1,3064.041667,3064.041667,0,0,12.65,12.65,707,707,1,1,527.36,527.36,0.16,11.21182037,11.21182037,0,0,0,0,0,0,0,0,0,1,1756,1756,31.4,31.4
1,1,12150.0,12150.0,0,0,19.94,19.94,707,707,0,0,150.59,150.59,0.1062,11.15625052,11.15625052,0,0,0,0,1,0,0,0,0,0,34299,34299,68.3,68.3
1,1,6138.041667,6138.041667,0,0,2.71,2.71,717,717,3,3,323.85,323.85,0.1025,11.44035477,11.44035477,0,0,0,0,0,1,0,0,0,0,9612,9612,41.1,41.1
1,1,4110.041667,4110.041667,0,0,18.0,18.0,787,787,0,0,202.93,202.93,0.0774,9.798127037,9.798127037,0,0,0,0,0,1,0,0,0,0,2816,2816,13.2,13.2
1,1,7290.0,7290.0,0,0,10.77,10.77,747,747,0,0,553.87,553.87,0.1148,11.41861479,11.41861479,0,0,0,0,0,1,0,0,0,0,17502,17502,65.8,65.8
1,1,7680.0,7680.0,0,0,15.63,15.63,747,747,1,1,692.34,692.34,0.1148,11.22524339,11.22524339,0,0,0,0,0,1,0,0,0,0,23860,23860,55.5,55.5
1,1,6510.0,6510.0,0,0,13.65,13.65,687,687,1,1,874.66,874.66,0.1565,11.1124479,11.1124479,0,0,0,0,0,0,0,1,0,0,11325,11325,43.9,43.9
1,1,2400.041667,2400.041667,0,0,8.94,8.94,682,682,0,0,514.59,514.59,0.1426,11.00429742,11.00429742,0,0,0,0,0,1,0,0,0,0,14917,14917,64.3,64.3
1,1,1920.041667,1920.041667,0,0,23.53,23.53,707,707,0,0,109.86,109.86,0.1322,9.798127037,9.798127037,0,0,0,0,0,1,0,0,0,0,12231,12231,86.1,86.1
1,1,3360.041667,3360.041667,0,0,5.24,5.24,662,662,2,2,120.67,120.67,0.1461,9.852867716,9.852867716,1,1,0,0,0,1,0,0,0,0,1418,1418,28.9,28.9
1,1,10681.04167,10681.04167,0,0,7.72,7.72,777,777,1,1,234.14,234.14,0.0774,11.69524702,11.69524702,0,0,0,0,0,1,0,0,0,0,5195,5195,5.4,5.4
1,1,8550.041667,8550.041667,0,0,17.89,17.89,692,692,0,0,509.53,509.53,0.1357,11.1124479,11.1124479,0,0,0,0,0,0,0,0,0,0,13966,13966,60.7,60.7
1,1,1890.0,1890.0,0,0,12.13,12.13,717,717,1,1,421.89,421.89,0.16,10.23995979,10.23995979,1,1,0,0,0,1,0,0,0,0,12593,12593,33.3,33.3
1,1,4141.041667,4141.041667,0,0,8.49,8.49,697,697,0,0,302.7,302.7,0.1287,11.49272276,11.49272276,1,1,0,0,0,1,0,0,0,0,8644,8644,80.0,80.0
1,1,2250.0,2250.0,0,0,22.57,22.57,662,662,1,1,174.08,174.08,0.1531,11.00209984,11.00209984,0,0,0,0,1,0,0,0,0,0,4533,4533,76.8,76.8
1,1,7179.041667,7179.041667,0,0,12.0,12.0,762,762,0,0,483.16,483.16,0.0988,10.59663473,10.59663473,0,0,0,0,0,1,0,0,0,0,15146,15146,24.8,24.8
1,1,8822.0,8822.0,0,0,2.47,2.47,747,747,0,0,896.19,896.19,0.1739,11.8493977,11.8493977,1,1,0,0,0,0,0,0,0,1,14556,14556,94.5,94.5
1,1,2340.041667,2340.041667,0,0,6.17,6.17,722,722,0,0,279.89,279.89,0.1565,10.26081229,10.26081229,0,0,0,0,0,1,0,0,0,0,4479,4479,99.5,99.5
1,1,6960.0,6960.0,2,2,3.7,3.7,677,677,0,0,856.18,856.18,0.1704,11.91839057,11.91839057,0,0,1,1,0,0,0,0,0,0,11010,11010,49.8,49.8
1,1,3810.041667,3810.041667,0,0,9.48,9.48,737,737,0,0,299.7,299.7,0.1218,10.30895266,10.30895266,0,0,0,0,0,1,0,0,0,0,4105,4105,57.8,57.8
1,1,6570.0,6570.0,0,0,23.26,23.26,687,687,0,0,477.92,477.92,0.1392,10.7254676,10.7254676,0,0,0,0,0,1,0,0,0,0,14902,14902,87.7,87.7
1,1,3030.041667,3030.041667,0,0,17.58,17.58,722,722,2,2,190.63,190.63,0.0894,10.99851024,10.99851024,0,0,0,0,0,1,0,0,0,0,6908,6908,32.0,32.0
1,1,2970.0,2970.0,0,0,13.52,13.52,717,717,0,0,815.61,815.61,0.1287,11.51292546,11.51292546,0,0,0,0,0,1,0,0,0,0,28056,28056,57.0,57.0
1,1,9720.041667,9720.041667,0,0,4.64,4.64,797,797,0,0,571.89,571.89,0.0894,11.40756495,11.40756495,0,0,0,0,0,1,0,0,0,0,2347,2347,9.9,9.9
1,1,3041.041667,3041.041667,0,0,6.72,6.72,737,737,0,0,662.68,662.68,0.1183,11.51292546,11.51292546,0,0,0,0,0,0,1,0,0,0,4070,4070,19.5,19.5
1,1,5580.041667,5580.041667,0,0,18.35,18.35,782,782,2,2,410.94,410.94,0.0859,11.51292546,11.51292546,0,0,0,0,0,1,0,0,0,0,6031,6031,5.8,5.8
1,1,4170.041667,4170.041667,0,0,7.96,7.96,767,767,0,0,156.1,156.1,0.0774,10.30895266,10.30895266,0,0,0,0,0,1,0,0,0,0,3067,3067,11.9,11.9
1,1,5402.041667,5402.041667,0,0,8.73,8.73,692,692,0,0,603.79,603.79,0.1426,11.38509209,11.38509209,0,0,0,0,0,1,0,0,0,0,19281,19281,89.7,89.7
1,1,5190.0,5190.0,0,0,13.89,13.89,727,727,2,2,811.56,811.56,0.1253,12.56723749,12.56723749,0,0,0,0,0,1,0,0,0,0,43922,43922,65.7,65.7
1,1,2160.0,2160.0,0,0,6.61,6.61,752,752,0,0,317.72,317.72,0.0894,10.63585545,10.63585545,0,0,0,0,0,0,0,1,0,0,3,3,0.0,0.0
1,1,4980.041667,4980.041667,0,0,17.35,17.35,667,667,0,0,621.8,621.8,0.1635,11.40756495,11.40756495,0,0,0,0,0,1,0,0,0,0,14555,14555,70.0,70.0
1,1,5704.041667,5704.041667,0,0,4.96,4.96,752,752,0,0,359.73,359.73,0.0788,11.00209984,11.00209984,0,0,0,0,0,1,0,0,0,0,12564,12564,39.3,39.3
1,1,8130.041667,8130.041667,0,0,23.09,23.09,722,722,1,1,203.33,203.33,0.0788,11.15625052,11.15625052,0,0,0,0,0,0,0,0,1,0,16559,16559,31.7,31.7
1,1,8010.0,8010.0,0,0,0.13,0.13,787,787,1,1,809.62,809.62,0.1025,11.80559508,11.80559508,0,0,0,0,0,0,0,0,0,1,6330,6330,8.4,8.4
1,1,6316.041667,6316.041667,0,0,7.91,7.91,747,747,1,1,671.33,671.33,0.1273,11.81303006,11.81303006,0,0,0,0,0,0,0,0,0,1,15864,15864,96.9,96.9
1,1,3870.041667,3870.041667,0,0,6.77,6.77,717,717,3,3,636.8,636.8,0.1645,12.61153775,12.61153775,0,0,0,0,1,0,0,0,0,0,31244,31244,20.8,20.8
1,1,6714.041667,6714.041667,0,0,17.82,17.82,702,702,1,1,269.96,269.96,0.1311,10.59663473,10.59663473,0,0,0,0,0,1,0,0,0,0,20155,20155,59.6,59.6
1,1,3365.0,3365.0,0,0,10.57,10.57,687,687,0,0,138.23,138.23,0.1136,11.1844214,11.1844214,0,0,0,0,0,0,0,1,0,0,5634,5634,30.5,30.5
1,1,3420.041667,3420.041667,0,0,4.51,4.51,692,692,0,0,342.85,342.85,0.1422,10.71441777,10.71441777,0,0,0,0,0,0,0,0,0,1,9696,9696,66.4,66.4
1,1,5700.041667,5700.041667,0,0,16.35,16.35,697,697,2,2,870.71,870.71,0.1533,11.77528973,11.77528973,0,0,0,0,0,1,0,0,0,0,38416,38416,59.4,59.4
1,1,1980.041667,1980.041667,0,0,14.58,14.58,687,687,0,0,371.2,371.2,0.1311,10.40426284,10.40426284,0,0,0,0,0,1,0,0,0,0,5763,5763,60.7,60.7
1,1,3840.041667,3840.041667,0,0,23.54,23.54,707,707,3,3,208.39,208.39,0.1062,11.21559702,11.21559702,0,0,0,0,0,1,0,0,0,0,5732,5732,79.6,79.6
1,1,3750.041667,3750.041667,0,0,20.5,20.5,702,702,2,2,678.49,678.49,0.1348,11.51292546,11.51292546,0,0,0,0,0,1,0,0,0,0,26669,26669,62.3,62.3
1,1,4110.0,4110.0,0,0,12.58,12.58,762,762,0,0,651.2,651.2,0.1062,10.27505111,10.27505111,0,0,0,0,0,1,0,0,0,0,6011,6011,33.4,33.4
1,1,6180.0,6180.0,1,1,17.58,17.58,707,707,0,0,227.92,227.92,0.1062,11.35369524,11.35369524,0,0,0,0,0,0,0,0,0,0,2805,2805,14.6,14.6
1,1,6635.0,6635.0,1,1,8.25,8.25,687,687,2,2,330.7,330.7,0.1311,10.40426284,10.40426284,1,1,0,0,0,1,0,0,0,0,5745,5745,18.4,18.4
1,1,1620.041667,1620.041667,0,0,9.0,9.0,742,742,3,3,197.23,197.23,0.1099,10.54534144,10.54534144,0,0,0,0,0,1,0,0,0,0,59,59,1.5,1.5
1,1,6780.041667,6780.041667,0,0,16.82,16.82,747,747,0,0,547.58,547.58,0.0988,11.15625052,11.15625052,0,0,0,0,0,1,0,0,0,0,19388,19388,19.8,19.8
1,1,2611.0,2611.0,0,0,14.79,14.79,762,762,0,0,375.37,375.37,0.0788,10.59663473,10.59663473,0,0,0,0,0,0,1,0,0,0,1357,1357,7.1,7.1
1,1,7260.0,7260.0,0,0,0.2,0.2,762,762,0,0,77.35,77.35,0.0714,11.14186178,11.14186178,0,0,0,0,0,1,0,0,0,0,2153,2153,23.2,23.2
1,1,5520.0,5520.0,0,0,21.84,21.84,722,722,2,2,218.97,218.97,0.0788,10.91508846,10.91508846,0,0,0,0,0,0,0,0,1,0,23302,23302,67.6,67.6
1,1,2430.041667,2430.041667,0,0,24.53,24.53,727,727,0,0,621.97,621.97,0.1099,10.81977828,10.81977828,0,0,0,0,1,0,0,0,0,0,20371,20371,65.4,65.4
1,1,5010.041667,5010.041667,0,0,22.75,22.75,697,697,3,3,402.8,402.8,0.1273,11.40756495,11.40756495,0,0,0,0,0,1,0,0,0,0,42632,42632,45.9,45.9
1,1,6701.041667,6701.041667,1,1,16.42,16.42,687,687,0,0,346.47,346.47,0.1496,10.62132735,10.62132735,0,0,0,0,0,1,0,0,0,0,16591,16591,15.3,15.3
1,1,4110.0,4110.0,0,0,15.34,15.34,747,747,2,2,485.78,485.78,0.1025,11.59910316,11.59910316,0,0,0,0,0,1,0,0,0,0,10705,10705,24.6,24.6
1,1,2280.0,2280.0,0,0,17.04,17.04,707,707,2,2,327.36,327.36,0.1099,11.15625052,11.15625052,0,0,0,0,0,0,0,1,0,0,2578,2578,25.3,25.3
1,1,7620.0,7620.0,0,0,16.9,16.9,687,687,0,0,849.02,849.02,0.157,11.54248427,11.54248427,0,0,0,0,1,0,0,0,0,0,66520,66520,91.1,91.1
1,1,2928.0,2928.0,0,0,15.43,15.43,687,687,0,0,268.53,268.53,0.1273,10.13459927,10.13459927,0,0,0,0,0,1,0,0,0,0,1359,1359,52.3,52.3
1,1,5490.0,5490.0,0,0,13.4,13.4,787,787,0,0,147.7,147.7,0.0676,11.48246626,11.48246626,0,0,0,0,0,0,0,0,0,0,80723,80723,27.1,27.1
1,1,3375.0,3375.0,0,0,10.14,10.14,742,742,0,0,344.09,344.09,0.0788,10.97799019,10.97799019,0,0,0,0,1,0,0,0,0,0,16687,16687,72.6,72.6
1,1,3390.041667,3390.041667,0,0,14.84,14.84,722,722,0,0,156.41,156.41,0.0788,10.62132735,10.62132735,1,1,0,0,0,1,0,0,0,0,1451,1451,31.5,31.5
1,1,6330.041667,6330.041667,0,0,23.55,23.55,757,757,0,0,103.08,103.08,0.0676,10.87804719,10.87804719,0,0,0,0,0,0,0,0,0,0,18350,18350,29.9,29.9
1,1,6030.041667,6030.041667,0,0,23.42,23.42,692,692,1,1,65.48,65.48,0.1099,11.04132055,11.04132055,0,0,0,0,0,0,0,0,0,1,55809,55809,89.3,89.3
1,1,8640.041667,8640.041667,0,0,7.92,7.92,757,757,1,1,375.37,375.37,0.0788,10.71441777,10.71441777,0,0,0,0,0,1,0,0,0,0,8647,8647,26.2,26.2
1,1,4290.041667,4290.041667,0,0,9.68,9.68,697,697,0,0,242.97,242.97,0.1311,10.2791805,10.2791805,0,0,1,1,0,1,0,0,0,0,6659,6659,80.2,80.2
1,1,7020.0,7020.0,0,0,0.28,0.28,797,797,0,0,789.58,789.58,0.1062,11.63691144,11.63691144,0,0,0,0,0,0,0,0,0,0,633,633,1.1,1.1
1,1,8580.041667,8580.041667,0,0,14.78,14.78,767,767,0,0,145.42,145.42,0.0714,11.69524702,11.69524702,0,0,0,0,0,0,0,0,0,0,73708,73708,25.5,25.5
1,1,2730.041667,2730.041667,0,0,22.65,22.65,742,742,2,2,100.56,100.56,0.0714,10.57131693,10.57131693,1,1,0,0,0,1,0,0,0,0,24455,24455,52.9,52.9
